date,amfi_code,nav,nav_was_forward_filled
2022-01-07,101208,310.8388,False
2022-01-08,101208,310.8388,True
2022-01-09,101208,310.8388,True
2022-01-10,101208,311.0533,False
2022-01-11,101208,311.1286,False
2022-01-12,101208,311.1326,False
2022-01-13,101208,311.2251,False
2022-01-14,101208,311.2987,False
2022-01-15,101208,311.2987,True
2022-01-16,101208,311.2987,True
2022-01-17,101208,311.4234,False
2022-01-18,101208,311.6626,False
2022-01-19,101208,311.782,False
2022-01-20,101208,312.0623,False
2022-01-21,101208,312.1875,False
2022-01-22,101208,312.1875,True
2022-01-23,101208,312.1875,True
2022-01-24,101208,312.1926,False
2022-01-25,101208,312.4983,False
2022-01-26,101208,312.5666,False
2022-01-27,101208,312.5434,False
2022-01-28,101208,312.8529,False
2022-01-29,101208,312.8529,True
2022-01-30,101208,312.8529,True
2022-01-31,101208,312.8614,False
2022-02-01,101208,312.866,False
2022-02-02,101208,312.8923,False
2022-02-03,101208,312.9893,False
2022-02-04,101208,313.1618,False
2022-02-05,101208,313.1618,True
2022-02-06,101208,313.1618,True
2022-02-07,101208,312.9814,False
2022-02-08,101208,313.1535,False
2022-02-09,101208,313.1796,False
2022-02-10,101208,313.2196,False
2022-02-11,101208,313.4697,False
2022-02-12,101208,313.4697,True
2022-02-13,101208,313.4697,True
2022-02-14,101208,313.5716,False
2022-02-15,101208,313.6968,False
2022-02-16,101208,313.7729,False
2022-02-17,101208,313.9293,False
2022-02-18,101208,314.1704,False
2022-02-19,101208,314.1704,True
2022-02-20,101208,314.1704,True
2022-02-21,101208,314.0065,False
2022-02-22,101208,314.1949,False
2022-02-23,101208,314.4291,False
2022-02-24,101208,314.5599,False
2022-02-25,101208,314.5739,False
2022-02-26,101208,314.5739,True
2022-02-27,101208,314.5739,True
2022-02-28,101208,314.5408,False
2022-03-01,101208,314.8561,False
2022-03-02,101208,314.8476,False
2022-03-03,101208,315.0794,False
2022-03-04,101208,315.1994,False
2022-03-05,101208,315.1994,True
2022-03-06,101208,315.1994,True
2022-03-07,101208,315.484,False
2022-03-08,101208,315.5337,False
2022-03-09,101208,315.4554,False
2022-03-10,101208,315.537,False
2022-03-11,101208,315.4706,False
2022-03-12,101208,315.4706,True
2022-03-13,101208,315.4706,True
2022-03-14,101208,315.8182,False
2022-03-15,101208,315.9623,False
2022-03-16,101208,316.1213,False
2022-03-17,101208,316.2804,False
2022-03-18,101208,316.2929,False
2022-03-19,101208,316.2929,True
2022-03-20,101208,316.2929,True
2022-03-21,101208,316.3613,False
2022-03-22,101208,316.4539,False
2022-03-23,101208,316.7294,False
2022-03-24,101208,316.6957,False
2022-03-25,101208,316.7047,False
2022-03-26,101208,316.7047,True
2022-03-27,101208,316.7047,True
2022-03-28,101208,316.7502,False
2022-03-29,101208,316.7647,False
2022-03-30,101208,316.7008,False
2022-03-31,101208,316.5128,False
2022-04-01,101208,316.4123,False
2022-04-02,101208,316.4123,True
2022-04-03,101208,316.4123,True
2022-04-04,101208,316.6035,False
2022-04-05,101208,316.6844,False
2022-04-06,101208,316.8494,False
2022-04-07,101208,316.873,False
2022-04-08,101208,316.945,False
2022-04-09,101208,316.945,True
2022-04-10,101208,316.945,True
2022-04-11,101208,317.1879,False
2022-04-12,101208,317.4249,False
2022-04-13,101208,317.601,False
2022-04-14,101208,317.7032,False
2022-04-15,101208,317.837,False
2022-04-16,101208,317.837,True
2022-04-17,101208,317.837,True
2022-04-18,101208,317.9561,False
2022-04-19,101208,318.0214,False
2022-04-20,101208,318.0629,False
2022-04-21,101208,318.2575,False
2022-04-22,101208,318.2097,False
2022-04-23,101208,318.2097,True
2022-04-24,101208,318.2097,True
2022-04-25,101208,318.4409,False
2022-04-26,101208,318.4954,False
2022-04-27,101208,318.4458,False
2022-04-28,101208,318.4732,False
2022-04-29,101208,318.4676,False
2022-04-30,101208,318.4676,True
2022-05-01,101208,318.4676,True
2022-05-02,101208,318.492,False
2022-05-03,101208,318.5146,False
2022-05-04,101208,318.5332,False
2022-05-05,101208,318.5844,False
2022-05-06,101208,318.6601,False
2022-05-07,101208,318.6601,True
2022-05-08,101208,318.6601,True
2022-05-09,101208,318.819,False
2022-05-10,101208,318.8767,False
2022-05-11,101208,318.9917,False
2022-05-12,101208,319.0747,False
2022-05-13,101208,319.2114,False
2022-05-14,101208,319.2114,True
2022-05-15,101208,319.2114,True
2022-05-16,101208,319.2984,False
2022-05-17,101208,319.3157,False
2022-05-18,101208,319.3057,False
2022-05-19,101208,319.4093,False
2022-05-20,101208,319.6198,False
2022-05-21,101208,319.6198,True
2022-05-22,101208,319.6198,True
2022-05-23,101208,319.6792,False
2022-05-24,101208,319.6911,False
2022-05-25,101208,319.7478,False
2022-05-26,101208,319.7737,False
2022-05-27,101208,319.789,False
2022-05-28,101208,319.789,True
2022-05-29,101208,319.789,True
2022-05-30,101208,319.7261,False
2022-05-31,101208,319.784,False
2022-06-01,101208,319.8902,False
2022-06-02,101208,319.8637,False
2022-06-03,101208,319.8577,False
2022-06-04,101208,319.8577,True
2022-06-05,101208,319.8577,True
2022-06-06,101208,319.8447,False
2022-06-07,101208,319.7875,False
2022-06-08,101208,319.7738,False
2022-06-09,101208,319.8363,False
2022-06-10,101208,319.7836,False
2022-06-11,101208,319.7836,True
2022-06-12,101208,319.7836,True
2022-06-13,101208,319.8523,False
2022-06-14,101208,319.8639,False
2022-06-15,101208,319.8528,False
2022-06-16,101208,319.9733,False
2022-06-17,101208,319.9914,False
2022-06-18,101208,319.9914,True
2022-06-19,101208,319.9914,True
2022-06-20,101208,320.0265,False
2022-06-21,101208,320.24,False
2022-06-22,101208,320.2298,False
2022-06-23,101208,320.4704,False
2022-06-24,101208,320.518,False
2022-06-25,101208,320.518,True
2022-06-26,101208,320.518,True
2022-06-27,101208,320.4859,False
2022-06-28,101208,320.5127,False
2022-06-29,101208,320.6023,False
2022-06-30,101208,320.8118,False
2022-07-01,101208,320.9753,False
2022-07-02,101208,320.9753,True
2022-07-03,101208,320.9753,True
2022-07-04,101208,321.0645,False
2022-07-05,101208,321.2748,False
2022-07-06,101208,321.1674,False
2022-07-07,101208,321.2755,False
2022-07-08,101208,321.3897,False
2022-07-09,101208,321.3897,True
2022-07-10,101208,321.3897,True
2022-07-11,101208,321.5052,False
2022-07-12,101208,321.4251,False
2022-07-13,101208,321.4051,False
2022-07-14,101208,321.4711,False
2022-07-15,101208,321.667,False
2022-07-16,101208,321.667,True
2022-07-17,101208,321.667,True
2022-07-18,101208,321.9441,False
2022-07-19,101208,321.9598,False
2022-07-20,101208,321.91,False
2022-07-21,101208,322.0758,False
2022-07-22,101208,322.4243,False
2022-07-23,101208,322.4243,True
2022-07-24,101208,322.4243,True
2022-07-25,101208,322.6199,False
2022-07-26,101208,322.6271,False
2022-07-27,101208,323.0012,False
2022-07-28,101208,323.1545,False
2022-07-29,101208,323.1573,False
2022-07-30,101208,323.1573,True
2022-07-31,101208,323.1573,True
2022-08-01,101208,323.4377,False
2022-08-02,101208,323.4325,False
2022-08-03,101208,323.4526,False
2022-08-04,101208,323.6101,False
2022-08-05,101208,323.6911,False
2022-08-06,101208,323.6911,True
2022-08-07,101208,323.6911,True
2022-08-08,101208,323.7783,False
2022-08-09,101208,323.8658,False
2022-08-10,101208,324.0631,False
2022-08-11,101208,323.9095,False
2022-08-12,101208,324.0221,False
2022-08-13,101208,324.0221,True
2022-08-14,101208,324.0221,True
2022-08-15,101208,324.076,False
2022-08-16,101208,324.0828,False
2022-08-17,101208,324.0893,False
2022-08-18,101208,323.9038,False
2022-08-19,101208,323.9059,False
2022-08-20,101208,323.9059,True
2022-08-21,101208,323.9059,True
2022-08-22,101208,324.1211,False
2022-08-23,101208,324.2897,False
2022-08-24,101208,324.3538,False
2022-08-25,101208,324.2933,False
2022-08-26,101208,324.461,False
2022-08-27,101208,324.461,True
2022-08-28,101208,324.461,True
2022-08-29,101208,324.6786,False
2022-08-30,101208,324.8681,False
2022-08-31,101208,324.8528,False
2022-09-01,101208,324.8481,False
2022-09-02,101208,325.1014,False
2022-09-03,101208,325.1014,True
2022-09-04,101208,325.1014,True
2022-09-05,101208,325.0615,False
2022-09-06,101208,325.1943,False
2022-09-07,101208,325.0961,False
2022-09-08,101208,325.1492,False
2022-09-09,101208,325.293,False
2022-09-10,101208,325.293,True
2022-09-11,101208,325.293,True
2022-09-12,101208,325.3739,False
2022-09-13,101208,325.5115,False
2022-09-14,101208,325.4698,False
2022-09-15,101208,325.4697,False
2022-09-16,101208,325.603,False
2022-09-17,101208,325.603,True
2022-09-18,101208,325.603,True
2022-09-19,101208,325.7585,False
2022-09-20,101208,325.8651,False
2022-09-21,101208,326.0464,False
2022-09-22,101208,325.9604,False
2022-09-23,101208,325.9966,False
2022-09-24,101208,325.9966,True
2022-09-25,101208,325.9966,True
2022-09-26,101208,326.2679,False
2022-09-27,101208,326.484,False
2022-09-28,101208,326.6334,False
2022-09-29,101208,326.7017,False
2022-09-30,101208,326.8925,False
2022-10-01,101208,326.8925,True
2022-10-02,101208,326.8925,True
2022-10-03,101208,327.0211,False
2022-10-04,101208,326.9491,False
2022-10-05,101208,327.136,False
2022-10-06,101208,327.1312,False
2022-10-07,101208,327.2939,False
2022-10-08,101208,327.2939,True
2022-10-09,101208,327.2939,True
2022-10-10,101208,327.2117,False
2022-10-11,101208,327.461,False
2022-10-12,101208,327.5171,False
2022-10-13,101208,327.4872,False
2022-10-14,101208,327.5006,False
2022-10-15,101208,327.5006,True
2022-10-16,101208,327.5006,True
2022-10-17,101208,327.5504,False
2022-10-18,101208,327.6343,False
2022-10-19,101208,327.8549,False
2022-10-20,101208,327.9467,False
2022-10-21,101208,327.8071,False
2022-10-22,101208,327.8071,True
2022-10-23,101208,327.8071,True
2022-10-24,101208,327.7647,False
2022-10-25,101208,328.1341,False
2022-10-26,101208,328.2327,False
2022-10-27,101208,328.4157,False
2022-10-28,101208,328.4686,False
2022-10-29,101208,328.4686,True
2022-10-30,101208,328.4686,True
2022-10-31,101208,328.4494,False
2022-11-01,101208,328.4843,False
2022-11-02,101208,328.5823,False
2022-11-03,101208,328.6194,False
2022-11-04,101208,328.9029,False
2022-11-05,101208,328.9029,True
2022-11-06,101208,328.9029,True
2022-11-07,101208,328.9239,False
2022-11-08,101208,328.8994,False
2022-11-09,101208,329.0681,False
2022-11-10,101208,329.2496,False
2022-11-11,101208,329.3377,False
2022-11-12,101208,329.3377,True
2022-11-13,101208,329.3377,True
2022-11-14,101208,329.3602,False
2022-11-15,101208,329.248,False
2022-11-16,101208,329.4596,False
2022-11-17,101208,329.6347,False
2022-11-18,101208,329.6741,False
2022-11-19,101208,329.6741,True
2022-11-20,101208,329.6741,True
2022-11-21,101208,329.7653,False
2022-11-22,101208,329.8268,False
2022-11-23,101208,330.0812,False
2022-11-24,101208,330.0584,False
2022-11-25,101208,330.0791,False
2022-11-26,101208,330.0791,True
2022-11-27,101208,330.0791,True
2022-11-28,101208,330.0897,False
2022-11-29,101208,330.2071,False
2022-11-30,101208,330.2982,False
2022-12-01,101208,330.4042,False
2022-12-02,101208,330.3978,False
2022-12-03,101208,330.3978,True
2022-12-04,101208,330.3978,True
2022-12-05,101208,330.6376,False
2022-12-06,101208,330.6756,False
2022-12-07,101208,330.8847,False
2022-12-08,101208,331.2974,False
2022-12-09,101208,331.2917,False
2022-12-10,101208,331.2917,True
2022-12-11,101208,331.2917,True
2022-12-12,101208,331.4129,False
2022-12-13,101208,331.4847,False
2022-12-14,101208,331.7824,False
2022-12-15,101208,331.8386,False
2022-12-16,101208,331.9502,False
2022-12-17,101208,331.9502,True
2022-12-18,101208,331.9502,True
2022-12-19,101208,332.0596,False
2022-12-20,101208,332.1347,False
2022-12-21,101208,332.2995,False
2022-12-22,101208,332.395,False
2022-12-23,101208,332.5312,False
2022-12-24,101208,332.5312,True
2022-12-25,101208,332.5312,True
2022-12-26,101208,332.6394,False
2022-12-27,101208,332.6618,False
2022-12-28,101208,332.7195,False
2022-12-29,101208,332.8635,False
2022-12-30,101208,333.0072,False
2022-12-31,101208,333.0072,True
2023-01-01,101208,333.0072,True
2023-01-02,101208,333.2238,False
2023-01-03,101208,333.505,False
2023-01-04,101208,333.5363,False
2023-01-05,101208,333.6365,False
2023-01-06,101208,333.7022,False
2023-01-07,101208,333.7022,True
2023-01-08,101208,333.7022,True
2023-01-09,101208,333.6719,False
2023-01-10,101208,333.8173,False
2023-01-11,101208,333.9853,False
2023-01-12,101208,333.9581,False
2023-01-13,101208,334.0049,False
2023-01-14,101208,334.0049,True
2023-01-15,101208,334.0049,True
2023-01-16,101208,334.0414,False
2023-01-17,101208,333.9688,False
2023-01-18,101208,334.0511,False
2023-01-19,101208,334.0168,False
2023-01-20,101208,334.1197,False
2023-01-21,101208,334.1197,True
2023-01-22,101208,334.1197,True
2023-01-23,101208,334.2342,False
2023-01-24,101208,334.3618,False
2023-01-25,101208,334.4946,False
2023-01-26,101208,334.7423,False
2023-01-27,101208,334.7433,False
2023-01-28,101208,334.7433,True
2023-01-29,101208,334.7433,True
2023-01-30,101208,334.7497,False
2023-01-31,101208,334.9052,False
2023-02-01,101208,334.9776,False
2023-02-02,101208,335.1828,False
2023-02-03,101208,335.3286,False
2023-02-04,101208,335.3286,True
2023-02-05,101208,335.3286,True
2023-02-06,101208,335.6178,False
2023-02-07,101208,335.6947,False
2023-02-08,101208,335.6246,False
2023-02-09,101208,335.7472,False
2023-02-10,101208,335.8263,False
2023-02-11,101208,335.8263,True
2023-02-12,101208,335.8263,True
2023-02-13,101208,335.9695,False
2023-02-14,101208,336.1263,False
2023-02-15,101208,336.1564,False
2023-02-16,101208,336.1363,False
2023-02-17,101208,336.2075,False
2023-02-18,101208,336.2075,True
2023-02-19,101208,336.2075,True
2023-02-20,101208,336.0421,False
2023-02-21,101208,336.1374,False
2023-02-22,101208,336.1809,False
2023-02-23,101208,336.3589,False
2023-02-24,101208,336.2353,False
2023-02-25,101208,336.2353,True
2023-02-26,101208,336.2353,True
2023-02-27,101208,336.3227,False
2023-02-28,101208,336.5765,False
2023-03-01,101208,336.735,False
2023-03-02,101208,336.9259,False
2023-03-03,101208,337.0489,False
2023-03-04,101208,337.0489,True
2023-03-05,101208,337.0489,True
2023-03-06,101208,336.9595,False
2023-03-07,101208,337.0641,False
2023-03-08,101208,337.1944,False
2023-03-09,101208,337.1669,False
2023-03-10,101208,337.2404,False
2023-03-11,101208,337.2404,True
2023-03-12,101208,337.2404,True
2023-03-13,101208,337.0193,False
2023-03-14,101208,337.0708,False
2023-03-15,101208,337.1114,False
2023-03-16,101208,337.3473,False
2023-03-17,101208,337.3702,False
2023-03-18,101208,337.3702,True
2023-03-19,101208,337.3702,True
2023-03-20,101208,337.429,False
2023-03-21,101208,337.5076,False
2023-03-22,101208,337.5319,False
2023-03-23,101208,337.6955,False
2023-03-24,101208,337.5707,False
2023-03-25,101208,337.5707,True
2023-03-26,101208,337.5707,True
2023-03-27,101208,337.7787,False
2023-03-28,101208,337.8646,False
2023-03-29,101208,338.0903,False
2023-03-30,101208,337.885,False
2023-03-31,101208,337.713,False
2023-04-01,101208,337.713,True
2023-04-02,101208,337.713,True
2023-04-03,101208,337.769,False
2023-04-04,101208,337.91,False
2023-04-05,101208,337.9381,False
2023-04-06,101208,338.0874,False
2023-04-07,101208,338.2792,False
2023-04-08,101208,338.2792,True
2023-04-09,101208,338.2792,True
2023-04-10,101208,338.4374,False
2023-04-11,101208,338.5358,False
2023-04-12,101208,338.6333,False
2023-04-13,101208,338.6551,False
2023-04-14,101208,338.7365,False
2023-04-15,101208,338.7365,True
2023-04-16,101208,338.7365,True
2023-04-17,101208,338.7146,False
2023-04-18,101208,338.7183,False
2023-04-19,101208,338.8605,False
2023-04-20,101208,338.8985,False
2023-04-21,101208,338.9072,False
2023-04-22,101208,338.9072,True
2023-04-23,101208,338.9072,True
2023-04-24,101208,339.0426,False
2023-04-25,101208,339.1707,False
2023-04-26,101208,339.2351,False
2023-04-27,101208,339.3067,False
2023-04-28,101208,339.4387,False
2023-04-29,101208,339.4387,True
2023-04-30,101208,339.4387,True
2023-05-01,101208,339.6299,False
2023-05-02,101208,339.7391,False
2023-05-03,101208,339.6991,False
2023-05-04,101208,339.7631,False
2023-05-05,101208,339.8072,False
2023-05-06,101208,339.8072,True
2023-05-07,101208,339.8072,True
2023-05-08,101208,339.7821,False
2023-05-09,101208,339.9231,False
2023-05-10,101208,340.0723,False
2023-05-11,101208,340.2379,False
2023-05-12,101208,340.2194,False
2023-05-13,101208,340.2194,True
2023-05-14,101208,340.2194,True
2023-05-15,101208,340.3241,False
2023-05-16,101208,340.4112,False
2023-05-17,101208,340.532,False
2023-05-18,101208,340.6337,False
2023-05-19,101208,340.7203,False
2023-05-20,101208,340.7203,True
2023-05-21,101208,340.7203,True
2023-05-22,101208,340.7939,False
2023-05-23,101208,341.0007,False
2023-05-24,101208,340.9961,False
2023-05-25,101208,341.0655,False
2023-05-26,101208,341.2697,False
2023-05-27,101208,341.2697,True
2023-05-28,101208,341.2697,True
2023-05-29,101208,341.2705,False
2023-05-30,101208,341.2768,False
2023-05-31,101208,341.4438,False
2023-06-01,101208,341.3787,False
2023-06-02,101208,341.5379,False
2023-06-03,101208,341.5379,True
2023-06-04,101208,341.5379,True
2023-06-05,101208,341.5733,False
2023-06-06,101208,341.7055,False
2023-06-07,101208,341.6623,False
2023-06-08,101208,341.878,False
2023-06-09,101208,341.8351,False
2023-06-10,101208,341.8351,True
2023-06-11,101208,341.8351,True
2023-06-12,101208,342.0014,False
2023-06-13,101208,341.963,False
2023-06-14,101208,342.2461,False
2023-06-15,101208,342.3267,False
2023-06-16,101208,342.6254,False
2023-06-17,101208,342.6254,True
2023-06-18,101208,342.6254,True
2023-06-19,101208,342.6254,False
2023-06-20,101208,342.666,False
2023-06-21,101208,342.8852,False
2023-06-22,101208,342.8196,False
2023-06-23,101208,342.8325,False
2023-06-24,101208,342.8325,True
2023-06-25,101208,342.8325,True
2023-06-26,101208,342.9744,False
2023-06-27,101208,342.9528,False
2023-06-28,101208,343.0977,False
2023-06-29,101208,343.2046,False
2023-06-30,101208,343.1295,False
2023-07-01,101208,343.1295,True
2023-07-02,101208,343.1295,True
2023-07-03,101208,343.3227,False
2023-07-04,101208,343.2747,False
2023-07-05,101208,343.4467,False
2023-07-06,101208,343.5492,False
2023-07-07,101208,343.5886,False
2023-07-08,101208,343.5886,True
2023-07-09,101208,343.5886,True
2023-07-10,101208,343.5576,False
2023-07-11,101208,343.6819,False
2023-07-12,101208,343.6761,False
2023-07-13,101208,343.8955,False
2023-07-14,101208,344.1191,False
2023-07-15,101208,344.1191,True
2023-07-16,101208,344.1191,True
2023-07-17,101208,344.3859,False
2023-07-18,101208,344.5053,False
2023-07-19,101208,344.5503,False
2023-07-20,101208,344.6069,False
2023-07-21,101208,344.6556,False
2023-07-22,101208,344.6556,True
2023-07-23,101208,344.6556,True
2023-07-24,101208,344.7715,False
2023-07-25,101208,344.9078,False
2023-07-26,101208,345.1307,False
2023-07-27,101208,345.2219,False
2023-07-28,101208,345.1584,False
2023-07-29,101208,345.1584,True
2023-07-30,101208,345.1584,True
2023-07-31,101208,345.2031,False
2023-08-01,101208,345.4614,False
2023-08-02,101208,345.3812,False
2023-08-03,101208,345.5507,False
2023-08-04,101208,345.5973,False
2023-08-05,101208,345.5973,True
2023-08-06,101208,345.5973,True
2023-08-07,101208,345.5903,False
2023-08-08,101208,345.7225,False
2023-08-09,101208,345.9818,False
2023-08-10,101208,346.1081,False
2023-08-11,101208,346.1688,False
2023-08-12,101208,346.1688,True
2023-08-13,101208,346.1688,True
2023-08-14,101208,346.1168,False
2023-08-15,101208,346.1953,False
2023-08-16,101208,346.1393,False
2023-08-17,101208,346.1948,False
2023-08-18,101208,346.2772,False
2023-08-19,101208,346.2772,True
2023-08-20,101208,346.2772,True
2023-08-21,101208,346.1091,False
2023-08-22,101208,346.3498,False
2023-08-23,101208,346.3041,False
2023-08-24,101208,346.3731,False
2023-08-25,101208,346.5207,False
2023-08-26,101208,346.5207,True
2023-08-27,101208,346.5207,True
2023-08-28,101208,346.753,False
2023-08-29,101208,346.7559,False
2023-08-30,101208,346.5714,False
2023-08-31,101208,346.7786,False
2023-09-01,101208,346.7316,False
2023-09-02,101208,346.7316,True
2023-09-03,101208,346.7316,True
2023-09-04,101208,346.8603,False
2023-09-05,101208,346.9958,False
2023-09-06,101208,346.73,False
2023-09-07,101208,346.6431,False
2023-09-08,101208,346.6822,False
2023-09-09,101208,346.6822,True
2023-09-10,101208,346.6822,True
2023-09-11,101208,346.4895,False
2023-09-12,101208,346.4328,False
2023-09-13,101208,346.5356,False
2023-09-14,101208,346.6154,False
2023-09-15,101208,346.7378,False
2023-09-16,101208,346.7378,True
2023-09-17,101208,346.7378,True
2023-09-18,101208,346.8764,False
2023-09-19,101208,346.7821,False
2023-09-20,101208,346.7312,False
2023-09-21,101208,346.9038,False
2023-09-22,101208,347.16,False
2023-09-23,101208,347.16,True
2023-09-24,101208,347.16,True
2023-09-25,101208,347.1437,False
2023-09-26,101208,347.2616,False
2023-09-27,101208,347.4395,False
2023-09-28,101208,347.5551,False
2023-09-29,101208,347.6175,False
2023-09-30,101208,347.6175,True
2023-10-01,101208,347.6175,True
2023-10-02,101208,347.6371,False
2023-10-03,101208,347.9442,False
2023-10-04,101208,348.0445,False
2023-10-05,101208,348.177,False
2023-10-06,101208,348.3024,False
2023-10-07,101208,348.3024,True
2023-10-08,101208,348.3024,True
2023-10-09,101208,348.3031,False
2023-10-10,101208,348.3985,False
2023-10-11,101208,348.453,False
2023-10-12,101208,348.5056,False
2023-10-13,101208,348.6303,False
2023-10-14,101208,348.6303,True
2023-10-15,101208,348.6303,True
2023-10-16,101208,348.6197,False
2023-10-17,101208,348.5773,False
2023-10-18,101208,348.7224,False
2023-10-19,101208,348.754,False
2023-10-20,101208,348.8061,False
2023-10-21,101208,348.8061,True
2023-10-22,101208,348.8061,True
2023-10-23,101208,348.6841,False
2023-10-24,101208,348.8799,False
2023-10-25,101208,349.0275,False
2023-10-26,101208,349.1954,False
2023-10-27,101208,349.3281,False
2023-10-28,101208,349.3281,True
2023-10-29,101208,349.3281,True
2023-10-30,101208,349.2514,False
2023-10-31,101208,349.3667,False
2023-11-01,101208,349.3898,False
2023-11-02,101208,349.374,False
2023-11-03,101208,349.5191,False
2023-11-04,101208,349.5191,True
2023-11-05,101208,349.5191,True
2023-11-06,101208,349.792,False
2023-11-07,101208,350.0468,False
2023-11-08,101208,350.2058,False
2023-11-09,101208,350.2928,False
2023-11-10,101208,350.3593,False
2023-11-11,101208,350.3593,True
2023-11-12,101208,350.3593,True
2023-11-13,101208,350.3499,False
2023-11-14,101208,350.4105,False
2023-11-15,101208,350.6012,False
2023-11-16,101208,350.8931,False
2023-11-17,101208,350.8934,False
2023-11-18,101208,350.8934,True
2023-11-19,101208,350.8934,True
2023-11-20,101208,350.7634,False
2023-11-21,101208,350.7952,False
2023-11-22,101208,350.9856,False
2023-11-23,101208,351.3054,False
2023-11-24,101208,351.5411,False
2023-11-25,101208,351.5411,True
2023-11-26,101208,351.5411,True
2023-11-27,101208,351.7741,False
2023-11-28,101208,351.7707,False
2023-11-29,101208,351.7705,False
2023-11-30,101208,351.7145,False
2023-12-01,101208,351.7315,False
2023-12-02,101208,351.7315,True
2023-12-03,101208,351.7315,True
2023-12-04,101208,351.9236,False
2023-12-05,101208,352.1945,False
2023-12-06,101208,352.3237,False
2023-12-07,101208,352.3863,False
2023-12-08,101208,352.3588,False
2023-12-09,101208,352.3588,True
2023-12-10,101208,352.3588,True
2023-12-11,101208,352.4372,False
2023-12-12,101208,352.5507,False
2023-12-13,101208,352.4791,False
2023-12-14,101208,352.6724,False
2023-12-15,101208,352.7163,False
2023-12-16,101208,352.7163,True
2023-12-17,101208,352.7163,True
2023-12-18,101208,352.903,False
2023-12-19,101208,352.9928,False
2023-12-20,101208,353.117,False
2023-12-21,101208,353.13,False
2023-12-22,101208,353.1827,False
2023-12-23,101208,353.1827,True
2023-12-24,101208,353.1827,True
2023-12-25,101208,353.3453,False
2023-12-26,101208,353.4218,False
2023-12-27,101208,353.39,False
2023-12-28,101208,353.4935,False
2023-12-29,101208,353.6277,False
2023-12-30,101208,353.6277,True
2023-12-31,101208,353.6277,True
2024-01-01,101208,353.8719,False
2024-01-02,101208,354.0917,False
2024-01-03,101208,354.1758,False
2024-01-04,101208,354.2061,False
2024-01-05,101208,354.272,False
2024-01-06,101208,354.272,True
2024-01-07,101208,354.272,True
2024-01-08,101208,354.305,False
2024-01-09,101208,354.4529,False
2024-01-10,101208,354.6607,False
2024-01-11,101208,354.8907,False
2024-01-12,101208,354.9362,False
2024-01-13,101208,354.9362,True
2024-01-14,101208,354.9362,True
2024-01-15,101208,354.9705,False
2024-01-16,101208,355.0151,False
2024-01-17,101208,354.8906,False
2024-01-18,101208,354.8477,False
2024-01-19,101208,354.9354,False
2024-01-20,101208,354.9354,True
2024-01-21,101208,354.9354,True
2024-01-22,101208,355.0694,False
2024-01-23,101208,355.2159,False
2024-01-24,101208,355.2202,False
2024-01-25,101208,355.2569,False
2024-01-26,101208,355.3184,False
2024-01-27,101208,355.3184,True
2024-01-28,101208,355.3184,True
2024-01-29,101208,355.3674,False
2024-01-30,101208,355.5361,False
2024-01-31,101208,355.4813,False
2024-02-01,101208,355.4443,False
2024-02-02,101208,355.5026,False
2024-02-03,101208,355.5026,True
2024-02-04,101208,355.5026,True
2024-02-05,101208,355.4414,False
2024-02-06,101208,355.3203,False
2024-02-07,101208,355.2448,False
2024-02-08,101208,355.3093,False
2024-02-09,101208,355.4716,False
2024-02-10,101208,355.4716,True
2024-02-11,101208,355.4716,True
2024-02-12,101208,355.6362,False
2024-02-13,101208,355.9059,False
2024-02-14,101208,356.0091,False
2024-02-15,101208,356.1275,False
2024-02-16,101208,356.1912,False
2024-02-17,101208,356.1912,True
2024-02-18,101208,356.1912,True
2024-02-19,101208,356.2605,False
2024-02-20,101208,356.586,False
2024-02-21,101208,356.7073,False
2024-02-22,101208,356.8385,False
2024-02-23,101208,356.8018,False
2024-02-24,101208,356.8018,True
2024-02-25,101208,356.8018,True
2024-02-26,101208,356.94,False
2024-02-27,101208,357.1061,False
2024-02-28,101208,357.3232,False
2024-02-29,101208,357.4863,False
2024-03-01,101208,357.5643,False
2024-03-02,101208,357.5643,True
2024-03-03,101208,357.5643,True
2024-03-04,101208,357.6374,False
2024-03-05,101208,357.7215,False
2024-03-06,101208,357.8259,False
2024-03-07,101208,358.0612,False
2024-03-08,101208,358.2745,False
2024-03-09,101208,358.2745,True
2024-03-10,101208,358.2745,True
2024-03-11,101208,358.452,False
2024-03-12,101208,358.7737,False
2024-03-13,101208,358.5661,False
2024-03-14,101208,358.6066,False
2024-03-15,101208,358.6979,False
2024-03-16,101208,358.6979,True
2024-03-17,101208,358.6979,True
2024-03-18,101208,358.7144,False
2024-03-19,101208,358.7019,False
2024-03-20,101208,358.6005,False
2024-03-21,101208,358.6578,False
2024-03-22,101208,358.8514,False
2024-03-23,101208,358.8514,True
2024-03-24,101208,358.8514,True
2024-03-25,101208,359.0314,False
2024-03-26,101208,359.039,False
2024-03-27,101208,359.1565,False
2024-03-28,101208,359.4028,False
2024-03-29,101208,359.3235,False
2024-03-30,101208,359.3235,True
2024-03-31,101208,359.3235,True
2024-04-01,101208,359.3982,False
2024-04-02,101208,359.5233,False
2024-04-03,101208,359.6172,False
2024-04-04,101208,359.8064,False
2024-04-05,101208,359.7294,False
2024-04-06,101208,359.7294,True
2024-04-07,101208,359.7294,True
2024-04-08,101208,359.7083,False
2024-04-09,101208,359.8784,False
2024-04-10,101208,359.7782,False
2024-04-11,101208,359.9631,False
